60	-0.3025	-0.7472	-0.2223	-0.5248	-0.2055	-0.6305	-0.2125	-0.418	-0.0889	-0.5254	-0.2183	-0.3072	99.8111	73.1323			
61	-0.3384	-0.7826	-0.222	-0.5604	-0.2398	-0.6782	-0.2192	-0.459	-0.1191	-0.5674	-0.2242	-0.3433	99.8122	73.1361			
62	-0.3516	-0.8437	-0.246	-0.5976	-0.301	-0.7386	-0.2188	-0.5198	-0.173	-0.6208	-0.224	-0.3969	99.813	73.0198			
63	-0.3963	-0.9198	-0.2617	-0.658	-0.3426	-0.8211	-0.2393	-0.5818	-0.1859	-0.6821	-0.2482	-0.4341	99.8152	73.0799			
64	-0.4454	-1.0163	-0.2854	-0.7308	-0.3842	-0.9036	-0.2597	-0.6439	-0.2462	-0.7662	-0.26	-0.5062	99.814	73.0236			
65	-0.5217	-1.1074	-0.2928	-0.8145	-0.4258	-0.986	-0.2801	-0.7059	-0.2386	-0.8315	-0.2965	-0.5351	99.8152	73.2			
66	-0.4313	-1.0827	-0.3256	-0.757	-0.3107	-0.8999	-0.2946	-0.6053	-0.1577	-0.7515	-0.2969	-0.4546	99.8112	73.1845			
67	-0.3506	-0.9712	-0.3102	-0.6609	-0.2422	-0.8047	-0.2812	-0.5234	-0.1243	-0.6941	-0.285	-0.4093	99.8087	73.1323			
68	-0.3463	-0.9508	-0.3022	-0.6485	-0.2422	-0.8047	-0.2812	-0.5234	-0.1006	-0.6828	-0.2912	-0.3917	99.8109	73.1922			
69	-0.3463	-0.9508	-0.3022	-0.6485	-0.2422	-0.8047	-0.2812	-0.5234	-0.1211	-0.6788	-0.2789	-0.4	99.8111	73.1323			
70	-0.3463	-0.9508	-0.3022	-0.6485	-0.2422	-0.8047	-0.2812	-0.5234	-0.1006	-0.6828	-0.2912	-0.3917	99.8109	73.1922			
71	-0.355	-0.9916	-0.3182	-0.6732	-0.2764	-0.8523	-0.2879	-0.5644	-0.1308	-0.7248	-0.2971	-0.4278	99.8119	73.1361			
72	-0.3954	-1.0473	-0.3259	-0.7213	-0.3144	-0.9174	-0.3015	-0.6159	-0.1641	-0.7822	-0.3091	-0.4732	99.813	73.1399			
